Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space
N/A,N/A,$620 per week,"708/850 Whitehorse Road,",BOX HILL VIC 3128,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$540,"70 Vestige Circuit,",TARNEIT VIC 3029,4 Beds,2 Baths,4 Parking,335m²
N/A,N/A,$500 weekly,"23 Maramba Ave,",GROVEDALE VIC 3216,3 Beds,2 Baths,4 Parking,N/A
N/A,N/A,$520,"18 Primary Road,",TARNEIT VIC 3029,3 Beds,2 Baths,2 Parking,263m²
N/A,N/A,$490,"21 Murnong St,",LEOPOLD VIC 3224,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$520 weekly,"15/44 Mcmaster St,",VICTORIA PARK WA 6100,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$530,"25 Palladian Drive,",CHARLEMONT VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$460,"31 Suffolk St,",CURLEWIS VIC 3222,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$480,"7 Kookaburra Dr,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$450 Per week,"3 Native Way,",KURUNJANG VIC 3337,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$320 pw,"110 Sparks Road,",NORLANE VIC 3214,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,Under Application,"9 Sutherland Avenue,",MELTON SOUTH VIC 3338,3 Beds,2 Baths,5 Parking,578m²
N/A,N/A,$920,"11/1781 Malvern Road,",GLEN IRIS VIC 3146,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$520 weekly,"11 Osprey Court,",TORQUAY VIC 3228,2 Beds,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$460 weekly,"10 Loddon Street,",CORIO VIC 3214,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$495 weekly,"50 Grevillea Drive,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$510 weekly,"15 Wurrook Circuit,",NORTH GEELONG VIC 3215,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$550 weekly,"77 Laura Avenue,",BELMONT VIC 3216,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$920 weekly,"3 Young St,",BOX HILL VIC 3128,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$130,"1 North Valley Road,",HIGHTON VIC 3216,1 Bed,3 Baths,− Parking,N/A
N/A,N/A,$480 Per Week,"59 Bronson Circuit,",HOPPERS CROSSING VIC 3029,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$480 weekly,"133 Vines Rd,",HAMLYN HEIGHTS VIC 3215,4 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$420 weekly,"74 Rose Avenue,",NORLANE VIC 3214,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,Under Application,"11 Gramercy place,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,3 Parking,N/A
N/A,N/A,$520 per week,"27 Pedirka Road,",TRUGANINA VIC 3029,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$430 pw,"19/5 Oxford St Street,",WHITTINGTON VIC 3219,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$800,"94 Hitchcock Avenue,",BARWON HEADS VIC 3227,3 Beds,2 Baths,2 Parking,736m²
N/A,N/A,$185 pw,"18 Cedarville Close,",HIGHTON VIC 3216,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,$580,"10/966 Albany Highway,",EAST VICTORIA PARK WA 6101,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,$250.00 Per Week,"8/50 Robin Avenue,",NORLANE VIC 3214,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$290,"1/9-11 Malop St,",GEELONG VIC 3220,1 Bed,3 Baths,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$650,"110 Hendy Main Rd,",GNARWARRE VIC 3221,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$570 Per Week,"69 Callistemon Circuit,",LARA VIC 3212,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$400 weekly,"7 Dargo Court,",CORIO VIC 3214,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$195,"11 Cortona Place,",WAURN PONDS VIC 3216,1 Bed,2 Baths,3 Parking,N/A
N/A,N/A,$535 Per Week,"1 Evesham Drive,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$395 weekly,"1 Dearborn Parade,",CORIO VIC 3214,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$440,"2/14 Synnott St,",HAMLYN HEIGHTS VIC 3215,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$340 Per Week,"1/188 Separation Street,",BELL PARK VIC 3215,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$540,"6 Surround Circuit,",BONNIE BROOK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$900.00 PER WEEK,"13 Jackson Road,",KARAWARA WA 6152,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$500 Per week,"51 Ararat Street,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$500 Per Week,"79 Wagner Drive,",WERRIBEE VIC 3030,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$430 weekly,"3 Coxon Parade,",NORTH GEELONG VIC 3215,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$560,"166 Batten Road,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$620 per week,"51 Stringybark Drive,",LARA VIC 3212,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$340 weekly,"1/30 Wisteria Grove,",NORLANE VIC 3214,2 Beds,1 Bath,− Parking,N/A
N/A,N/A,$370 weekly,"5/1 Holyrood Avenue,",NEWTOWN VIC 3220,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$560 Per Week,"71 Starboard Way,",WERRIBEE SOUTH VIC 3030,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$520,"107/50 Bowlers Avenue,",GEELONG WEST VIC 3218,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$650 weekly,"3 Shoreline Cr,",CARRUM DOWNS VIC 3201,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$500,"21 Conifer St,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$510,"6 Koslow St,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$520,"11 Bentons Way,",ARMSTRONG CREEK VIC 3217,4 Beds,3 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,"$580 Per Week, Including Lawns Mowed","1385 Heatherton Road,",DANDENONG NORTH VIC 3175,3 Beds,1 Bath,2 Parking,590m²
N/A,N/A,$520,"61 Tranquility Cr,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$430 pw,"704 Geelong Road,",CANADIAN VIC 3350,3 Beds,1 Bath,2 Parking,"1,263m²"
N/A,N/A,$520,"45 Tranquillity Cct,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$700 per Week,"Apartment 202/46 Cambridge Street,",COLLINGWOOD VIC 3066,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$650,"1B/18 Scenic Rd,",HIGHTON VIC 3216,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$870 weekly,"3103/100 Lorimer St,",DOCKLANDS VIC 3008,2 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$610 weekly,"6108/172 Edward St,",BRUNSWICK EAST VIC 3057,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$520,"2/29 Vincent Avenue,",ST ALBANS VIC 3021,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$495 weekly,"LG 202/45 Linden Avenue,",IVANHOE VIC 3079,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,$400 weekly,"17 Synnott Street,",HAMLYN HEIGHTS VIC 3215,3 Beds,1 Bath,3 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$630.00 pw- Spacious & Stylish,"22 Trundle Drive,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,448m²
N/A,N/A,$540,"42 Gilroy Crescent,",CHARLEMONT VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$600 weekly,"25 Fairway Dr,",LARA VIC 3212,3 Beds,1 Bath,6 Parking,"24,000m²"
N/A,N/A,$750,"615C/2 Snedden Drive,",GLEN WAVERLEY VIC 3150,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$800 **INSPECTION UPON REQUEST**,"1810/462 Elizabeth Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,N/A
N/A,N/A,$500,"2/291 Wilsons Road,",ST ALBANS PARK VIC 3219,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$460 weekly,"8 Perrett Street,",GROVEDALE VIC 3216,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$445 weekly,"3/30-32 Spring Street,",BELMONT VIC 3216,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$450,"144 Church Street,",HAMLYN HEIGHTS VIC 3215,3 Beds,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$555 per Week,"10 Puri Street,",WERRIBEE VIC 3030,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$480,"78 Pearlrock Dr,",MOUNT DUNEED VIC 3217,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$480 Per Week,"1/61 St George Road,",NORLANE VIC 3214,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$400 weekly,"4 Tuffs Court,",CORIO VIC 3214,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$580 per week,"21 Ararat Street,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$675,"182 Fenton Hill Road,",CLARKEFIELD VIC 3430,4 Beds,1 Bath,5 Parking,N/A
N/A,N/A,$600 Per Week,"1/33 Arcadia Avenue,",HALLAM VIC 3803,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$660 Per Week,"30 Bailey Boulevard,",KOO WEE RUP VIC 3981,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$520/Week,"102/53 Mercer Street,",GEELONG VIC 3220,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$530 weekly,"26 Newfields Dr,",DRYSDALE VIC 3222,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$520 pw,"3 Callander Street,",THOMSON VIC 3219,3 Beds,2 Baths,3 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$780 PW Enquire Now!!,"24 Lantana Road,",AINTREE VIC 3336,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,$385 weekly,"16 Zinnia Street,",NORLANE VIC 3214,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$580 per week,"18 Leeward Drive,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$350 weekly,"4/220-222 Wilsons Road,",WHITTINGTON VIC 3219,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$625,"46 Rugby Street,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$560 per week,"11 Faircroft Place,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$300 weekly,"3/10 Portarlington Road,",NEWCOMB VIC 3219,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$530 weekly,"62 Navigator Drive,",CORIO VIC 3214,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$460 weekly,"15 Church Street,",GROVEDALE VIC 3216,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$460 weekly,"14 Chucklecreek Lane,",ARMSTRONG CREEK VIC 3217,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$530 weekly,"3/4 Blyth Street,",BELL PARK VIC 3215,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$380 weekly,"58 Wendover Avenue,",NORLANE VIC 3214,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$450 weekly,"15 Cheryl Crescent,",BELMONT VIC 3216,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$385 weekly,"51 Bellbird Avenue,",NORLANE VIC 3214,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$570 weekly,"1 Wild Branch Place,",CORIO VIC 3214,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$485 weekly,"803/44 Ryrie Street,",GEELONG VIC 3220,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,$400 weekly,"16 Purnell Road,",CORIO VIC 3214,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$450 weekly,"16 Bingara Avenue,",NORLANE VIC 3214,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$330 weekly,"4/10 Portarlington Road,",NEWCOMB VIC 3219,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$530 Per Week,"1/29 Baldwin Avenue,",NOBLE PARK VIC 3174,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$650,"14 Wonnangatta CRES,",WEIR VIEWS VIC 3338,5 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$450,"1416/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$540 pw,"287 Torquay Road,",GROVEDALE VIC 3216,4 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$780 pw,"13 Mountfield Road,",MITCHAM VIC 3132,6 Beds,3 Baths,5 Parking,N/A
N/A,N/A,$620,"2 The Breezewater,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$420 pw,"16 Vermont Avenue,",CORIO VIC 3214,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$220 pw,"9 Komodo Road,",CURLEWIS VIC 3222,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$795 Per Week,"6 Elizabeth Court,",ROWVILLE VIC 3178,4 Beds,2 Baths,4 Parking,N/A
N/A,N/A,$595 Per Week,"31 Ambassador Crescent,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,758m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$550 per week,"18/80 Cheltenham Road,",DANDENONG VIC 3175,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$720/week,"146 Lady Nelson Way,",TAYLORS LAKES VIC 3038,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,$640 weekly,"1A Hill St,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$410 weekly,"3/85 Collins Street,",THORNBURY VIC 3071,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$450 weekly,"2/185 Swanston Street,",SOUTH GEELONG VIC 3220,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$870,"32 Trades Hall Place,",CARLTON VIC 3053,3 Beds,2 Baths,1 Parking,160m²
N/A,N/A,$650 Per Week,"97 Festival Drive,",POINT COOK VIC 3030,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,$450,"16 Mernda Pde,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$550 weekly,"6 Killarney Ave,",GROVEDALE VIC 3216,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$420 weekly,"36 Buffalo Ave,",CORIO VIC 3214,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$520 per week,"406/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$490 weekly,"9 Romney Dr,",CURLEWIS VIC 3222,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$600,"1/9 Scarlett St,",GEELONG WEST VIC 3218,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$560 pw,"29 Rotherham Street,",BELMONT VIC 3216,4 Beds,3 Baths,1 Parking,N/A
N/A,N/A,$380 weekly,"2/25 Tallis St,",NORLANE VIC 3214,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$630,"26 Clarkes Road,",FYANSFORD VIC 3218,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$600 weekly,"13 Moorhen Dr,",LARA VIC 3212,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$550,"39 Millers Road,",ALTONA VIC 3018,3 Beds,1 Bath,3 Parking,N/A
N/A,N/A,$175 pw,"4 North Valley Road,",HIGHTON VIC 3216,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,$575/w & Fully Furnished,"104/15 Irving Avenue,",BOX HILL VIC 3128,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$625,"18/367 High Street,",BELMONT VIC 3216,3 Beds,2 Baths,1 Parking,125m²
N/A,N/A,$440,"917/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$580,"9 Kenora Way,",MICKLEHAM VIC 3064,4 Beds,2 Baths,2 Parking,509m²
N/A,N/A,$510,"18 Winterfell Rd,",CHARLEMONT VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$610 Per Week,"19 Duncan Street,",FYANSFORD VIC 3218,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$470,"1709/6 Leicester Street,",CARLTON VIC 3053,N/A,N/A,N/A,N/A
N/A,N/A,"$1,100 Per Week","20 Koonawarra St,",CLAYTON VIC 3168,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,$550 weekly,"6 Grosvenor Dr,",WANDANA HEIGHTS VIC 3216,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$400.00 Per Week,"4 Springbank Way,",BROOKFIELD VIC 3338,4 Beds,2 Baths,2 Parking,N/A
