Agent Name,Agent Company,price,Address Line 1,Address Line 2,bed,bath,parking,floor_space,region,latitude,longitude
,,$575.00 ,"103 Long Gully Road,",ANGASTON SA 5353,4 Beds,1 Bath,4 Parking,,latrobe-valley-vicwangaratta-vic,-34.5243868,139.0395983
,,$430 per week,"156/41 Philip Hodgins Street,",WRIGHT ACT 2611,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3201139,149.0319572
,,$895 per week,"12 Engel Street,",COOMBS ACT 2611,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3152697,149.0397548
,,$430 per week,"121/41 Philip Hodgins Street,",WRIGHT ACT 2611,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3201139,149.0319572
,,$700 per week,"1505/120 Eastern Valley Way,",BELCONNEN ACT 2617,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.2407295,149.0731645
,,$1450 Per Week,"5A Stephens Place,",GARRAN ACT 2605,4 Beds,2 Baths,4 Parking,,latrobe-valley-vicwangaratta-vic,-35.3417145,149.1063627
,,$790 Per Week,"35/11 Irving Street,",PHILLIP ACT 2606,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3396914,149.0842859
,,$535 per week,"609/15 Bowes Street,",PHILLIP ACT 2606,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3436934,149.0861817
,,$730 Parkside living Highspeed unlimited WiFi PetFriendly,"224/109 Manningham St,",PARKVILLE VIC 3052,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7877105,144.9423529
,,$665 Parkside living Highspeed unlimited WiFi PetFriendly,"225/109 Manningham St,",PARKVILLE VIC 3052,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7877105,144.9423529
,,$750 per week Parkside living Highspeed unlimited WiFi PetFriendly,"403/109 Manningham St,",PARKVILLE VIC 3052,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7877105,144.9423529
,,$460 per week,"26/11 Hoolihan Street,",DENMAN PROSPECT ACT 2611,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3038769,149.0315702
,,$400 Per Week,"105/11 Launceston Street,",PHILLIP ACT 2606,1 Bed,1 Bath, Parking,,latrobe-valley-vicwangaratta-vic,-35.3413702,149.086896
,,$560-$620 pw,"49 Furzer Street,",PHILLIP ACT 2606,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3436731,149.0842998
,,$460 pw,"702/49 Furzer Street,",PHILLIP ACT 2606,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3436731,149.0842998
,,$580 pw,"1006/2 Furzer Street,",PHILLIP ACT 2606,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3436731,149.0842998
,,$950 Parkside living Highspeed unlimited WiFi PetFriendly,"607/109 109 Manningham St,",PARKVILLE VIC 3052,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7603,144.9502
,,$1450 per week,"50 Ngunnawal Drive,",ISAACS ACT 2607,5 Beds,4 Baths,5 Parking,,latrobe-valley-vicwangaratta-vic,-35.3767,149.105
,,$525 Per Week,"17/13 Devlin Street,",RYDE NSW 2112,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-33.8168018,151.1025321
,,$475 pw,"608/333 Ascot Vale Road,",MOONEE PONDS VIC 3039,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7667,144.9167
,,"$1,000 ","43/9 Doggett St,",FORTITUDE VALLEY QLD 4006,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-27.4567365,153.0407509
$820 per week,,$820 per week,"76 Arthur Blakeley Way,",COOMBS ACT 2611,4 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3159186,149.0373279
$820 per week,,$820 per week,"76 Arthur Blakeley Way,",COOMBS ACT 2611,4 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3159186,149.0373279
,,$880 per week,"129 McMichael Terrace,",DENMAN PROSPECT ACT 2611,4 Beds,2 Baths,3 Parking,,latrobe-valley-vicwangaratta-vic,-35.2997895,149.0268607
,,$540.00 ,"110/119 Poath Road,",MURRUMBEENA VIC 3163,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.8877788,145.0780149
,,$550 per week,"2 beds, 2/11 Launceston Street,",PHILLIP ACT 2606,2 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3406,149.074
,,$430 per week,"1 bedroom/11 Launceston Street,",PHILLIP ACT 2606,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3406,149.074
,,$530 per week,"2 bed, 1 c/11 Launceston Street,",PHILLIP ACT 2606,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3406,149.074
,,$430 per week,"1 bedroom/6 Furzer Street,",PHILLIP ACT 2606,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3406,149.074
,,$530 per week,"2 bed, 1 c/6 Furzer Street,",PHILLIP ACT 2606,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3406,149.074
,,$430 per week,"1 bedroom/2 Furzer Street,",PHILLIP ACT 2606,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3406,149.074
,,$550 per week,"2 bed, 2 c/6 Furzer Street,",PHILLIP ACT 2606,2 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3406,149.074
,,$530 per week,"2 bed, 1/2 Furzer Street,",PHILLIP ACT 2606,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3406,149.074
,,$490 per week,"1+ study/2 Furzer Street,",PHILLIP ACT 2606,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3406,149.074
,,$530 per week,"4/53 Port Jackson Circuit,",PHILLIP ACT 2606,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3480751,149.0936894
,,$670 - $680 per week,"2004/2 Furzer Street,",PHILLIP ACT 2606,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3436731,149.0842998
,,$175 per week,"1009 Old Bruce Highway,",KYBONG QLD 4570,1 Bed,1 Bath, Parking,,latrobe-valley-vicwangaratta-vic,-26.251989,152.7056265
,,$590 to $610 pw,"2C/2 Furzer Street,",PHILLIP ACT 2606,2 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3436731,149.0842998
,,$815 pw,"151/9 Irving Street,",PHILLIP ACT 2606,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3396914,149.0842859
,,$730 - $750 per week,"65/96 McMichael Tce,",DENMAN PROSPECT ACT 2611,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.2997895,149.0268607
,,$610 pw,"806/673 Latrobe Street,",DOCKLANDS VIC 3008,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.8149,144.9505
,,$430 per week,"109/41 Philip Hodgins Street,",WRIGHT ACT 2611,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3201139,149.0319572
,,$470 ,"2 Furzer Street,",PHILLIP ACT 2606,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3436731,149.0842998
,,"$1,250 ","7 Golgerth Street,",DENMAN PROSPECT ACT 2611,4 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3029208,149.0184729
,,$665 ,"28/135 Easty Street,",PHILLIP ACT 2606,2 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3410517,149.0893609
,,$620 ,"150A McCarthy Road,",WALLAROO NSW 2618,2 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,47.42478,7.59054
,,$890 pw,"1906/15 Bowes Street,",PHILLIP ACT 2606,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3436934,149.0861817
,,$580 pw,"49 Furzer Street,",PHILLIP ACT 2606,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3436731,149.0842998
,,$540 pw,"320/43 Arthur Blakeley Way,",COOMBS ACT 2611,2 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3159186,149.0373279
,,$575.00 per week,"33 Gledden Street,",CHIFLEY ACT 2606,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3550421,149.0808296
,,$850 per week,"229 Sculthorpe Ave,",WHITLAM ACT 2611,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.2770409,149.0338783
,,$485.00 per week,"9A Muecke Place,",ISAACS ACT 2607,1 Bed,1 Bath, Parking,,latrobe-valley-vicwangaratta-vic,-35.362491,149.1124351
,,$1500.00 per week,"5 Gerogery Place,",O'MALLEY ACT 2606,5 Beds,3 Baths,3 Parking,,latrobe-valley-vicwangaratta-vic,-35.3563784,149.1064636
$650.00 weekly,,$650.00 weekly,"59/1 BALGOWNIE CIRCUIT,",HEDDON GRETA NSW 2321,4 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.809123,151.5141342
,,$1050 per week,"127 Sculthorpe Avenue,",WHITLAM ACT 2611,4 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.2770409,149.0338783
,,$575 per week,"38 Devonport Street,",LYONS ACT 2606,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3399729,149.0765596
$640.00 weekly,,$640.00 weekly,"29 LAKESIDE CIRCUIT,",CESSNOCK NSW 2325,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.8323797,151.3299667
,,"$1,100 - $1,200 per week","60 Thwaites Crescent,",WRIGHT ACT 2611,4 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3122512,149.0270765
,,$900 Not furnished,"207B/176 Blaxland Road,",RYDE NSW 2112,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,14.2766,46.8693
,,$1200 Furnished,"604A/176 Blaxland Road,",RYDE NSW 2112,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,14.2766,46.8693
,,$500 per week,"99 121 Easty Street,",PHILLIP ACT 2606,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3410517,149.0893609
,,$760 per week,"11/135 Easty Street,",PHILLIP ACT 2606,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3410517,149.0893609
,,$670 Parkside living Highspeed unlimited WiFi PetFriendly,"121 109 Manningham St,",PARKVILLE VIC 3052,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7877105,144.9423529
$595 - $596 per week,,$595 - $596 per week,"33 Currong Street,",REID ACT 2612,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.2839691,149.1432609
$700 per week,,$700 per week,"12/3 Felstead Vista,",DENMAN PROSPECT ACT 2611,2 Beds,2 Baths,2 Parking,"8,875m²",latrobe-valley-vicwangaratta-vic,-35.2988472,149.023544
,,$565 per week,"12/2 Bamblett Rise,",DENMAN PROSPECT ACT 2611,2 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3037866,149.0306555
,,$480.00 pw,"76/121 Easty Street,",PHILLIP ACT 2606,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3410517,149.0893609
,,$850 per week,"41/8 Ken Tribe Street,",COOMBS ACT 2611,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3166815,149.0409183
,,"$1,200 per week","60 Thwaites Crescent,",WRIGHT ACT 2611,5 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3122512,149.0270765
,,$790 per week,"65/96 McMichael Tce,",DENMAN PROSPECT ACT 2611,3 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.2997895,149.0268607
,,$820 weekly,"3A Olympus Way,",LYONS ACT 2606,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3398923,149.0729074
,,$650 weekly,"53 Tipperary Dr,",ASHTONFIELD NSW 2323,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.7764481,151.5848859
,,$945 per week,"31/116 Easty Street,",WODEN ACT 2606,1 Bed,1 Bath,1 Parking,"14,129m²",latrobe-valley-vicwangaratta-vic,-35.3410517,149.0893609
,,$550 ,"17 Stephens Street,",KANDANGA QLD 4570,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-26.3886676,152.6779521
,,$450 Weekly,"20 Couttaroo Place,",COUTTS CROSSING NSW 2460,3 Beds,1 Bath,4 Parking,,latrobe-valley-vicwangaratta-vic,-29.8332764,152.8907097
,,$550 ,"1007/10 Trinity Street,",FORTITUDE VALLEY QLD 4006,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-27.4533792,153.030899
,,$500 pw,"1105/35 Hall Street,",MOONEE PONDS VIC 3039,1 Bed,1 Bath, Parking,,latrobe-valley-vicwangaratta-vic,-37.7661867,144.9232616
,,$550 / Wk,"6 Weld Crescent,",HOPE VALLEY SA 5090,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-34.8448693,138.706992
,,$570.00 Per Week,"25 Finnegan Crescent,",MUSWELLBROOK NSW 2333,4 Beds,1 Bath,2 Parking,555m²,latrobe-valley-vicwangaratta-vic,-32.2791887,150.886303
,,$480.00 Per Week,"2/2 Kennedy Close,",MUSWELLBROOK NSW 2333,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.2805694,150.8886612
,,$520 ,"3/1 Waller Street,",EAST MAITLAND NSW 2323,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7508797,151.5942001
,,$640 ,"807/348 Water Street,",FORTITUDE VALLEY QLD 4006,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,47.35156,8.10669
,,$950.00 ,"340 Wattle Ponds Road,",SINGLETON NSW 2330,4 Beds,2 Baths,3 Parking,2.06ha,latrobe-valley-vicwangaratta-vic,-32.5343487,151.1749139
,,$460 weekly,"2b Rae St,",CESSNOCK NSW 2325,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.8234293,151.3725195
,,$480 Per Week,"2 Coneybeer Street,",BERRI SA 5343,3 Beds,1 Bath,3 Parking,,latrobe-valley-vicwangaratta-vic,-34.284955,140.5998793
,,$550 per week inc mowing,"12 River Street,",BOWRAVILLE NSW 2449,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-30.6432888,152.8557561
,,$650 per week,"7 Monterey Court,",MILL PARK VIC 3082,3 Beds,1 Bath,1 Parking,576m²,latrobe-valley-vicwangaratta-vic,-37.6703233,145.044045
,,$520 ,"ID:3786840/59 Robertson Street,",FORTITUDE VALLEY QLD 4006,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,47.35156,8.10669
,,$460 weekly,"54A Ardennes Circuit,",GILLIESTON HEIGHTS NSW 2321,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7688695,151.5223598
,,$440 p/week,"3/50 Catherine Street,",CESSNOCK NSW 2325,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.8418038,151.3396522
,,$380 Per Week,"3/41 Alick Street,",BELMONT NSW 2280,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-33.0407583,151.659027
,,$660pw,"12/41 Pearlman Street,",COOMBS ACT 2611,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3240461,149.04869
,,$690 ,"23 Grasshawk Drive,",CHISHOLM NSW 2322,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.7562944,151.6294171
,,$380 per week,"43 Tarwin Street,",BOOLARRA VIC 3870,3 Beds,1 Bath,4 Parking,,latrobe-valley-vicwangaratta-vic,-38.3812507,146.270966
,,$475 per week,"216/110 Keilor Road,",ESSENDON NORTH VIC 3041,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7441978,144.9096142
,,$580 ,"89 St Georges Road,",TRARALGON VIC 3844,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-38.1821833,146.5256322
,,$660 Weekly,"12 Cassandra Close,",NORTH BOAMBEE VALLEY NSW 2450,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-30.3045999,153.0989169
,,$800 per week,"29 Konara Street,",LEPPINGTON NSW 2179,4 Beds,3 Baths,1 Parking,300m²,latrobe-valley-vicwangaratta-vic,-33.98203,150.80431
,,$400 weekly,"2/10 Innes St,",NORTH ROTHBURY NSW 2335,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,46.58311,6.88295
,,FULLY FURNISHED $900 per week,"3/15 Market Street,",SINGLETON NSW 2330,2 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.561761,151.1788688
,,$520 pw / $2260 pcm,"5/13 Winifred Street,",ESSENDON VIC 3040,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.74418,144.9118769
,,$860 PER WEEK,"34 Onthonna Terrace,",UMINA BEACH NSW 2257,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-33.5334273,151.3047748
,,$530 weekly,"59 Leumeah Ave,",CHAIN VALLEY BAY NSW 2259,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-33.1786734,151.5610821
,,$800 pw,"23 Mulumulung Street,",AUSTRAL NSW 2179,4 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-33.9409659,150.7952812
,,$450 Per Week,"5 Wakeham Road,",THE DAWN QLD 4570,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-26.2430774,152.6802556
,,$450 pw,"7 Farmer Crescent,",TRARALGON VIC 3844,3 Beds,2 Baths,2 Parking,696m²,latrobe-valley-vicwangaratta-vic,-38.1857905,146.5241505
,,$600 ,"15 Donald Avenue,",ESSENDON VIC 3040,3 Beds,1 Bath,3 Parking,,latrobe-valley-vicwangaratta-vic,-37.7535112,144.9332026
,,$500 per week,"2/123 Watkins St,",WHITE GUM VALLEY WA 6162,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.0602707,115.7600779
,,$740 pw,"59 Rigby Drive,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,46.58311,6.88295
,,$500 pw,"52 Hammersmith Circuit,",TRARALGON VIC 3844,3 Beds,2 Baths,2 Parking,522m²,latrobe-valley-vicwangaratta-vic,-38.1819273,146.5512656
,,$700.00 PER WEEK - FURNISHED!,"62 The Drive,",YAMBA NSW 2464,3 Beds,2 Baths,2 Parking,488m²,latrobe-valley-vicwangaratta-vic,-29.443035,153.3623166
,,$350 per week,"117 North Huon Road,",RANELAGH TAS 7109,2 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-43.011036,147.009534
,,$920 per week,"107 Piggabeen Road,",CURRUMBIN WATERS QLD 4223,3 Beds,1 Bath,4 Parking,,latrobe-valley-vicwangaratta-vic,-28.1826857,153.4438805
,,$500 per week,"36 Cemetery Road,",DOVER TAS 7117,3 Beds,2 Baths,4 Parking,,latrobe-valley-vicwangaratta-vic,-43.3272437,146.998205
,,$480 PW / AVAIL. 18.11.24,"20 Lawn Avenue,",TRARALGON VIC 3844,3 Beds,2 Baths,2 Parking,568m²,latrobe-valley-vicwangaratta-vic,-38.2029,146.5480034
,,$650 PER WEEK,"6 Skehan Place,",EPPING VIC 3076,5 Beds,2 Baths,2 Parking,511m²,latrobe-valley-vicwangaratta-vic,-37.6377002,145.0369396
,,$400.00 per week including water usage,"22a Third Street,",WESTON NSW 2326,2 Beds,1 Bath, Parking,,latrobe-valley-vicwangaratta-vic,-32.8125599,151.4622231
,,$510 per week,"207/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath, Parking,,latrobe-valley-vicwangaratta-vic,-37.802198,144.9607524
,,$450 per week,"Unit 1113/6 Leicester St,",CARLTON VIC 3053,1 Bed,1 Bath, Parking,,latrobe-valley-vicwangaratta-vic,-37.8004,144.9684
,,$470 per week,"2/27 Tangerine Street,",GILLIESTON HEIGHTS NSW 2321,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7719228,151.5286538
,,$625 per week,"23/14 Le Geyt Street,",WINDSOR QLD 4030,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-27.4359247,153.0360481
,,$700 Weekly,"74a Middle Boambee Road,",BOAMBEE NSW 2450,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-30.3308686,153.0575873
,,$600 per week,"20 Lady Nelson Place,",YAMBA NSW 2464,3 Beds,2 Baths,4 Parking,,latrobe-valley-vicwangaratta-vic,-29.4274286,153.3294166
,,$560.00 ,"2 Bourke Street,",ESSENDON WEST VIC 3040,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7544031,144.886333
,,$650 pw,"37 Scenic Drive,",GILLIESTON HEIGHTS NSW 2321,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.7580488,151.536213
,,$725 per week,"3/462 Como Parade West,",MORDIALLOC VIC 3195,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.9973332,145.0807967
,,$500 ,"8 Boronia Crescent,",TRARALGON VIC 3844,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-38.2066603,146.5185162
,,$525 ,"10 Helen Terrace,",VALLEY VIEW SA 5093,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-34.8392042,138.6636823
,,$435.00 Per Week,"2 Black Street,",MUSWELLBROOK NSW 2333,3 Beds,2 Baths,1 Parking,436m²,latrobe-valley-vicwangaratta-vic,-32.2871733,150.9100855
,,$500 Per Week,"3/15 Ruskin Street,",BERESFIELD NSW 2322,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.8029742,151.657096
,,$360PW / $1564PCM,"11/44 Fletcher Street,",ESSENDON VIC 3040,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7553023,144.9207204
,,$720 ,"35 Friarbird Ridge,",ABERGLASSLYN NSW 2320,4 Beds,2 Baths,3 Parking,,latrobe-valley-vicwangaratta-vic,-32.6944051,151.5367014
,,$600 pw,"12 Molucca Close,",ASHTONFIELD NSW 2323,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.7675462,151.5987032
,,$705 per week,"21 Gollop Crescent,",REDWOOD PARK SA 5097,4 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-34.8147978,138.7046174
,,$750 ,"190 Boomerang Drive,",BLUEYS BEACH NSW 2428,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.3480555,152.5360083
,,$420 per week,"28 Cleary Street,",GATTON QLD 4343,3 Beds,1 Bath,2 Parking,729m²,latrobe-valley-vicwangaratta-vic,-27.5680001,152.2745101
,,$750 per week,"29 Lapwing Street,",ABERGLASSLYN NSW 2320,4 Beds,2 Baths,2 Parking,646m²,latrobe-valley-vicwangaratta-vic,-32.6934593,151.546537
,,$1100 per week,"6 Grey Street,",GLENBROOK NSW 2773,4 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-33.7701323,150.625044
,,$680 pw Furnished,"004/8 Kyabra Street,",NEWSTEAD QLD 4006,1 Bed,1 Bath,1 Parking,76m²,latrobe-valley-vicwangaratta-vic,47.35156,8.10669
,,$450 per week,"50 Allan Street,",GATTON QLD 4343,3 Beds,1 Bath,1 Parking,764m²,latrobe-valley-vicwangaratta-vic,-27.5451307,152.283187
,,$500 per week,"1/108 Davey Road,",GATTON QLD 4343,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-27.5709414,152.2791819
,,$400 p/w including water and gardening,"5/158 Augusta Road,",LENAH VALLEY TAS 7008,1 Bed,1 Bath, Parking,,latrobe-valley-vicwangaratta-vic,-42.8631464,147.2907599
,,$450 ,"42A Rodeo Drive,",GREEN VALLEY NSW 2168,2 Beds,1 Bath, Parking,,latrobe-valley-vicwangaratta-vic,-33.8982944,150.8579025
,,$510 pw,"23 Albert Terrace,",PORT PIRIE SA 5540,3 Beds,2 Baths,3 Parking,603m²,latrobe-valley-vicwangaratta-vic,-33.1882639,138.0159224
,,$880 ,"42 Rodeo Drive,",GREEN VALLEY NSW 2168,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-33.8982944,150.8579025
,,"$1,250 PER WEEK","55 Perry Street,",DUNDAS VALLEY NSW 2117,4 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-33.792371,151.058556
,,$450 pw,"4/115 Newcastle Street,",EAST MAITLAND NSW 2323,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7537856,151.5877037
,,UNDER APPLICATION,"1BRM+CAR/35 Campbell Street,",BOWEN HILLS QLD 4006,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,47.35156,8.10669
,,$400PW / $1738PCM,"3/53 Flemington Street,",TRAVANCORE VIC 3032,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7814333,144.9329929
,,$900 ,"9 Vernon Street,",STRATHMORE VIC 3041,4 Beds,4 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7323128,144.9216962
,,$520 ,"3/220 South Valley Road,",HIGHTON VIC 3216,4 Beds,2 Baths,4 Parking,,latrobe-valley-vicwangaratta-vic,-38.1810122,144.3168363
,,$700.00 ,"505/300 Swanston Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.8065731,144.9628193
,,$395 p/w each including yard maintenance,"304A Mowbray River Road,",MOWBRAY QLD 4877,1 Bed,1 Bath,1 Parking,"40,350m²",latrobe-valley-vicwangaratta-vic,-16.5492232,145.4724547
,,$720 per week,"78 Arthur Street,",FORTITUDE VALLEY QLD 4006,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-27.4605268,153.0383566
,,$670 per week,"30 Healey Drive,",EPPING VIC 3076,5 Beds,2 Baths,8 Parking,500m²,latrobe-valley-vicwangaratta-vic,-37.6360961,145.0382555
,,$670 per Week,"24 Willan Drive,",CARTWRIGHT NSW 2168,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-33.9257385,150.8951802
,,$950 Per Week,"7/398 Elgar Road,",BOX HILL VIC 3128,4 Beds,4 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.8177032,145.1149333
