Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space
,N/A,$500 pw,"12 Cassowary Way,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$470 Per Week,"12 Beartooth Drive,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,504m²
,N/A,$750 PW / $3259 PCM,"30B Derby Street,",MOONEE PONDS VIC 3039,3 Beds,2 Baths,2 Parking,N/A
,N/A,$580 wk,"1/11 Beaufort Avenue,",BELLBIRD NSW 2325,4 Beds,2 Baths,1 Parking,N/A
,N/A,$900 Per Week,"37 King Street,",ADAMSTOWN NSW 2289,4 Beds,2 Baths,2 Parking,N/A
,N/A,$270 pw,"1/67 Ford Street,",MUSWELLBROOK NSW 2333,1 Bed,1 Bath,− Parking,N/A
,N/A,$450,"A/1 Tasman Close,",ASHTONFIELD NSW 2323,2 Beds,1 Bath,− Parking,N/A
,N/A,$595 pw,"8 Rathmines Avenue,",CESSNOCK NSW 2325,3 Beds,2 Baths,2 Parking,N/A
,N/A,$490 pw / $2129 pcm,"5/130-132 Hoffmans Road,",ESSENDON VIC 3040,2 Beds,1 Bath,1 Parking,N/A
,N/A,$570 pw,"269 Maitland Road,",CESSNOCK NSW 2325,3 Beds,2 Baths,2 Parking,N/A
,N/A,$510.00 Per Week,"117/110 Keilor Road,",ESSENDON NORTH VIC 3041,2 Beds,2 Baths,1 Parking,N/A
,N/A,$700,"94 Lower Cairns Terrace,",PADDINGTON QLD 4064,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,"$1,100PW","23 Farnham Avenue,",WENTWORTH FALLS NSW 2782,5 Beds,3 Baths,2 Parking,"2,387m²"
,N/A,$700 per week Fully Furnished,"D30/41 Gotha Street,",FORTITUDE VALLEY QLD 4006,2 Beds,1 Bath,1 Parking,N/A
,N/A,$800 weekly,"2 Lawson St,",EAST MAITLAND NSW 2323,5 Beds,2 Baths,4 Parking,N/A
,N/A,$480 per week,"170 Main Street,",HUONVILLE TAS 7109,3 Beds,1 Bath,− Parking,N/A
,N/A,"$1,150 Per Week","11 Little John Road,",WARRANWOOD VIC 3134,4 Beds,2 Baths,2 Parking,N/A
,N/A,$480 Per Week,"25 Medew Street,",CHURCHILL VIC 3842,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$550PW / $2390PCM,"52 Doyle Street,",AVONDALE HEIGHTS VIC 3034,3 Beds,1 Bath,2 Parking,N/A
,N/A,$900 Per Week,"241J Englands Rd,",NORTH BOAMBEE VALLEY NSW 2450,4 Beds,2 Baths,3 Parking,N/A
,N/A,$800 per week,"8 Burringora Street,",WERRINGTON NSW 2747,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$260,"9/B Humphrey Street,",NEW NORFOLK TAS 7140,1 Bed,1 Bath,− Parking,N/A
,N/A,$650 Per Week,"4 Crawley Court,",VIEWBANK VIC 3084,3 Beds,2 Baths,2 Parking,N/A
,N/A,$680 per week,"124 Radford Street,",CLIFTLEIGH NSW 2321,4 Beds,2 Baths,2 Parking,N/A
,N/A,$650 p/w Including bills!,"6A Colin Close,",CURRUMBIN VALLEY QLD 4223,1 Bed,1 Bath,1 Parking,N/A
,N/A,$570 Per Week,"26 Moore Street,",BIRMINGHAM GARDENS NSW 2287,3 Beds,1 Bath,1 Parking,N/A
,N/A,$490 per week,"37 Sunset Boulevard,",JACANA VIC 3047,3 Beds,1 Bath,− Parking,639m²
,N/A,$300.00 per week,"26A/116-130 Main Drive,",MACLEOD VIC 3085,− 0 Beds,1 Bath,− Parking,N/A
,N/A,$750,"77 Hemingway Drive,",ROCKBANK VIC 3335,5 Beds,5 Baths,2 Parking,N/A
,N/A,$640 PER WEEK,"2 Wigan Close,",WOLLERT VIC 3750,4 Beds,2 Baths,4 Parking,N/A
,N/A,$300.00 per week,"23A/116-130 Main Drive,",MACLEOD VIC 3085,− 0 Beds,1 Bath,− Parking,N/A
,N/A,$300.00 per week,"4A/116-130 Main Drive,",MACLEOD VIC 3085,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$500,"7/668 West Tamar Highway,",LEGANA TAS 7277,2 Beds,2 Baths,3 Parking,317m²
,N/A,$430.00 per week,"186 Majestic Way,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$620.00 per week,"25 Brigalow Street,",LEGANA TAS 7277,4 Beds,2 Baths,2 Parking,N/A
,N/A,$560 pw,"14a Dunnart Street,",ABERGLASSLYN NSW 2320,3 Beds,1 Bath,1 Parking,N/A
,N/A,$425,"4/193 George Street,",EAST MAITLAND NSW 2323,2 Beds,1 Bath,1 Parking,N/A
,N/A,$740 pw,"29 Arnott Loop,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$720 pw,"56 Barclay Drive,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$330,"6/43 Francis Street,",TRARALGON VIC 3844,1 Bed,1 Bath,1 Parking,N/A
,N/A,$230.00 Per Week,"6/39 Scott Street,",MUSWELLBROOK NSW 2333,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$500pw/ $2173pcm,"7 Black Street,",ESSENDON VIC 3040,2 Beds,1 Bath,− Parking,N/A
,N/A,$660,"703/10 Trinity Street,",FORTITUDE VALLEY QLD 4006,2 Beds,2 Baths,1 Parking,N/A
,N/A,$350,"1/2 Tamar Crescent,",GREENS BEACH TAS 7270,2 Beds,1 Bath,1 Parking,N/A
,N/A,$250 per week,"7b Seabrooks Road,",FRANKLIN TAS 7113,1 Bed,1 Bath,− Parking,N/A
,N/A,$430.00,"1st Floor/139 Puckle Street,",MOONEE PONDS VIC 3039,1 Bed,1 Bath,1 Parking,N/A
,N/A,$375 pw,"Cross Keys Road,",MOUNT RIVERS NSW 2311,3 Beds,1 Bath,2 Parking,"6,070m²"
,N/A,$590 weekly,"107/19 Irving Ave,",BOX HILL VIC 3128,2 Beds,1 Bath,1 Parking,N/A
,N/A,$530 per week,"1 Waratah Street,",SCONE NSW 2337,3 Beds,1 Bath,3 Parking,N/A
,N/A,$450 Per Week,"4/26 Charles Street,",ILUKA NSW 2466,2 Beds,1 Bath,1 Parking,N/A
,N/A,$700pw / $3042pcm,"41A Riviera Road,",AVONDALE HEIGHTS VIC 3034,3 Beds,3 Baths,1 Parking,N/A
,N/A,"$1,500 pw","9 Angas Close,",BARDEN RIDGE NSW 2234,4 Beds,2 Baths,2 Parking,915m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$480,"3a Bevan Street,",CESSNOCK NSW 2325,2 Beds,1 Bath,1 Parking,N/A
,N/A,$450 weekly,"2/104 Bent Street,",MOONEE PONDS VIC 3039,2 Beds,1 Bath,1 Parking,N/A
,N/A,$690 Per Week,"913/51 Homer Street,",MOONEE PONDS VIC 3039,2 Beds,2 Baths,1 Parking,N/A
,N/A,$480.00 Per Week Application Approved,"3 Karri Place,",MUSWELLBROOK NSW 2333,3 Beds,1 Bath,2 Parking,602m²
,N/A,$425,"2 Simpson Court,",TRARALGON VIC 3844,3 Beds,1 Bath,2 Parking,N/A
,N/A,$530 per week,"4 Homedale Chase,",HUONVILLE TAS 7109,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$880 per week,"48 Blackbutt Circle,",MOUNT RIVERVIEW NSW 2774,4 Beds,2 Baths,2 Parking,N/A
,N/A,$550.00,"5/39-41 Flemington Street,",TRAVANCORE VIC 3032,2 Beds,1 Bath,1 Parking,N/A
,N/A,Under Application - Deposit Taken,"1301/557 Little Lonsdale St,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$370 Per Week,"9 Railway Street,",HELIDON QLD 4344,2 Beds,1 Bath,1 Parking,809m²
,N/A,$470 weekly,"2/94 Averys Ln,",HEDDON GRETA NSW 2321,2 Beds,1 Bath,1 Parking,N/A
,N/A,$580 weekly,"5/59 Tooronga Rd,",MALVERN EAST VIC 3145,2 Beds,1 Bath,1 Parking,"1,091m²"
,N/A,$470.00,"4/18 Lyon St,",ESSENDON VIC 3040,2 Beds,1 Bath,1 Parking,N/A
,N/A,$460 Per Week,"3 Electro Street,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,406m²
,N/A,$460 Per Week,"7 Electro Street,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,406m²
,N/A,$620.00 per week,"15a Valley View Crescent,",ALBION PARK NSW 2527,3 Beds,2 Baths,1 Parking,N/A
,N/A,$900 weekly,"931 Mount Alexander Road,",ESSENDON VIC 3040,4 Beds,2 Baths,2 Parking,N/A
,N/A,$850.00,"60 Coveside Avenue,",SAFETY BEACH VIC 3936,4 Beds,2 Baths,2 Parking,N/A
,N/A,DEPOSIT TAKEN,"3/16 Avenue Road,",MOSMAN NSW 2088,2 Beds,1 Bath,− Parking,N/A
,N/A,$480 weekly,"1/8 Wyla Street,",BELLBIRD NSW 2325,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$790pw/$3433pcm,"73 Margaret Street,",MOONEE PONDS VIC 3039,4 Beds,2 Baths,1 Parking,N/A
,N/A,$410 p.w.,"4 Birch Street,",DEVONPORT TAS 7310,3 Beds,1 Bath,2 Parking,N/A
,N/A,720 per week,"317 Wilson Road,",GREEN VALLEY NSW 2168,3 Beds,2 Baths,2 Parking,N/A
,N/A,$690 per week,"1A Chandlers Hill Road,",O'HALLORAN HILL SA 5158,4 Beds,2 Baths,2 Parking,N/A
,N/A,$600 per week,"14 Princess Street,",SOUTH MORANG VIC 3752,3 Beds,2 Baths,2 Parking,N/A
,N/A,"$560pw / $2,433pcm","27 Scott Grove,",KINGSBURY VIC 3083,3 Beds,1 Bath,2 Parking,558m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$550 per week,"89 Greta Drive,",HAMILTON VALLEY NSW 2641,4 Beds,2 Baths,2 Parking,N/A
,N/A,$320 weekly,"3/32 Blair St,",NEW NORFOLK TAS 7140,1 Bed,1 Bath,1 Parking,N/A
,N/A,$470,"5a Kiah Road,",GILLIESTON HEIGHTS NSW 2321,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$600,"5 Kiah Road,",GILLIESTON HEIGHTS NSW 2321,4 Beds,2 Baths,2 Parking,N/A
,N/A,$520,"106/501-503 Plenty Road,",PRESTON VIC 3072,2 Beds,2 Baths,1 Parking,N/A
,N/A,$580,"15/163 Hubert Street,",EAST VICTORIA PARK WA 6101,2 Beds,1 Bath,1 Parking,N/A
,N/A,$210 per week,"3/35 Glenroy Street,",THORNTON NSW 2322,1 Bed,1 Bath,− Parking,N/A
,N/A,"$1300 per week | $5,649.00 PCM","41 Coghlan Street,",NIDDRIE VIC 3042,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450,"1767 The Esplanade,",MIDDLE BEACH SA 5501,2 Beds,1 Bath,− Parking,N/A
,N/A,$595 p/week,"19 Ketch Road,",PARHAM SA 5501,4 Beds,3 Baths,− Parking,N/A
,N/A,$380.00,"16/84 Latrobe Street,",MENTONE VIC 3194,1 Bed,1 Bath,1 Parking,N/A
,N/A,$625 Per Week,"10 Oystercatcher Street,",ABERGLASSLYN NSW 2320,4 Beds,2 Baths,2 Parking,N/A
,N/A,$650pw/$2824pcm,"1/18-20 Moorna Drive,",AIRPORT WEST VIC 3042,3 Beds,1 Bath,1 Parking,N/A
,N/A,$400 per week,"1/24 George Street,",BRANXTON NSW 2335,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$600 per week,"15 Patrick Street,",SINGLETON NSW 2330,3 Beds,1 Bath,− Parking,N/A
,N/A,$625PW / $2716PCM,"48 Hotham Road,",NIDDRIE VIC 3042,3 Beds,1 Bath,1 Parking,N/A
,N/A,$550,"4 Henderson Drive,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,N/A
,N/A,$285 Per Week,"2/30-38 Park Lane,",TRARALGON VIC 3844,1 Bed,1 Bath,1 Parking,N/A
,N/A,"$580.00 per week $2,520.00 per month",".20 Kosa Avenue,",SUNSHINE WEST VIC 3020,3 Beds,2 Baths,2 Parking,N/A
,N/A,$520 weekly,"2B Doncaster St,",ASCOT VALE VIC 3032,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$475 weekly,"G02/299 Maribyrnong Road,",ASCOT VALE VIC 3032,1 Bed,1 Bath,1 Parking,N/A
,N/A,$475 weekly,"G01/299 Maribyrnong Rd,",ASCOT VALE VIC 3032,1 Bed,1 Bath,1 Parking,N/A
,N/A,$420 p/week,"14 Jacobs Street,",SPRINGTON SA 5235,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$380pw / $1651pcm,"2/62 Bloomfield Road,",ASCOT VALE VIC 3032,2 Beds,1 Bath,1 Parking,N/A
,N/A,$600.00 Per Week - Water and electricity included.,"13 Yilgarn Avenue,",CESSNOCK NSW 2325,3 Beds,1 Bath,2 Parking,N/A
,N/A,$330.00 Per Week - Application Approved,"4/28 Skellatar Street,",MUSWELLBROOK NSW 2333,2 Beds,1 Bath,1 Parking,N/A
,N/A,$850,"182 Kiewa Valley Highway,",TAWONGA VIC 3697,4 Beds,2 Baths,2 Parking,"1,382m²"
,N/A,$770.00,"1/135 Bradshaw Street,",ESSENDON VIC 3040,3 Beds,2 Baths,2 Parking,N/A
,N/A,$550,"18 Graham Court,",NEW NORFOLK TAS 7140,3 Beds,2 Baths,2 Parking,N/A
,N/A,$960,"32 Nicholson Street,",ESSENDON VIC 3040,4 Beds,2 Baths,3 Parking,N/A
,N/A,$525,"430 Bunjim Valley Drive,",PUTTY NSW 2330,2 Beds,1 Bath,− Parking,"6,070m²"
,N/A,$575,"10 Wildmore Crescent,",EXETER TAS 7275,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450 Per Week,"65 Cross's Road,",TRARALGON VIC 3844,2 Beds,1 Bath,1 Parking,N/A
,N/A,$380,"5/10 Violet Street,",ESSENDON VIC 3040,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$800 per week,"70 Cobram Drive,",EYNESBURY VIC 3338,5 Beds,3 Baths,2 Parking,N/A
,N/A,$360.00 Per Week,"2/93 Brook Street,",MUSWELLBROOK NSW 2333,2 Beds,1 Bath,− Parking,N/A
,N/A,$450 per week,"253 SWAMP ROAD,",FRANKLIN TAS 7113,1 Bed,1 Bath,2 Parking,"4,046m²"
,N/A,$670,"13 Ringwood street,",NARANGBA QLD 4504,4 Beds,2 Baths,2 Parking,N/A
,N/A,APPLICATIONS CLOSED,"33 Attunga Street,",SUN VALLEY QLD 4680,3 Beds,2 Baths,3 Parking,N/A
,N/A,$580.00 per week,"13 Mercy Close,",SINGLETON NSW 2330,3 Beds,2 Baths,3 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$600.00 Per week,"24 Cherish Street,",RIPLEY QLD 4306,4 Beds,2 Baths,2 Parking,375m²
,N/A,$620,"2/5 Apple Street,",GILLIESTON HEIGHTS NSW 2321,3 Beds,2 Baths,1 Parking,N/A
,N/A,$620,"1/5 Apple Street,",GILLIESTON HEIGHTS NSW 2321,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$465 per week,"1/381 Middleborough Road,",BOX HILL VIC 3128,2 Beds,1 Bath,− Parking,N/A
,N/A,$750,"35 Swallow Grove,",TRARALGON VIC 3844,5 Beds,3 Baths,2 Parking,N/A
,N/A,$575,"1509/51 Homer Street,",MOONEE PONDS VIC 3039,1 Bed,1 Bath,1 Parking,N/A
,N/A,$310.00 Per Week,"9/32 Skellatar Street,",MUSWELLBROOK NSW 2333,2 Beds,1 Bath,1 Parking,N/A
,N/A,$460 per week,"19 Musgrave Street,",CRYSTAL BROOK SA 5523,5 Beds,3 Baths,− Parking,N/A
,N/A,$545,"302/956 Mount Alexander Road,",ESSENDON VIC 3040,2 Beds,2 Baths,1 Parking,N/A
,N/A,$550 weekly,"1/8 Dodworth St,",FARLEY NSW 2320,3 Beds,2 Baths,1 Parking,N/A
,N/A,$440 per week,"66/824 Thornton Road,",THORNTON NSW 2322,2 Beds,1 Bath,1 Parking,N/A
,N/A,$740 Per Week,"202/50 McLachlan Street,",FORTITUDE VALLEY QLD 4006,2 Beds,2 Baths,1 Parking,N/A
,N/A,$355 per week,"2/169 Grey Street,",TRARALGON VIC 3844,2 Beds,1 Bath,1 Parking,174m²
,N/A,$650.00,"12/1385 Grand Junction Rd,",HOPE VALLEY SA 5090,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$460,"1610/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,N/A
,N/A,$670,"6 Torrey Street,",HIDDEN VALLEY QLD 4703,4 Beds,2 Baths,− Parking,N/A
,N/A,$920 per week,"29 Latrobe Street,",NEWPORT VIC 3015,4 Beds,2 Baths,− Parking,N/A
,N/A,$570 wk,"9 Burnett Street,",CESSNOCK NSW 2325,3 Beds,1 Bath,1 Parking,N/A
,N/A,$580.00 Per Week,"25B Smith Street,",SCONE NSW 2337,3 Beds,2 Baths,1 Parking,400m²
,N/A,$500 per week,"15 Sergeant Street,",CESSNOCK NSW 2325,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$550 Per Week,"10 Cunningham Street,",MUSWELLBROOK NSW 2333,4 Beds,2 Baths,2 Parking,N/A
,N/A,$460,"2/7 Amos Road,",NORTH ROTHBURY NSW 2335,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,"$1,020 per week","1603/9 Gay Street,",CASTLE HILL NSW 2154,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$550,"411/2A Duffy Street,",ESSENDON NORTH VIC 3041,2 Beds,1 Bath,1 Parking,N/A
,N/A,"$1,075 weekly","42 Fairview Rd,",MOUNT WAVERLEY VIC 3149,5 Beds,2 Baths,2 Parking,N/A
,N/A,$560.00,"5/47 Epsom Road,",ASCOT VALE VIC 3032,2 Beds,1 Bath,1 Parking,N/A
,N/A,$295.00 Per week,"8A/116-130 Main Drive,",MACLEOD VIC 3085,1 Bed,1 Bath,1 Parking,N/A
,N/A,$580pw /$2520pcm,"20 Bent Street,",BUNDOORA VIC 3083,4 Beds,1 Bath,1 Parking,N/A
,N/A,$590,"1/13 Innes Street,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$470 weekly,"14 O'Toole St,",WESTON NSW 2326,3 Beds,1 Bath,− Parking,N/A
,N/A,"$2,000 pw","35 Southfork Drive,",GLENNING VALLEY NSW 2261,6 Beds,3 Baths,3 Parking,N/A
,N/A,$560 weekly,"25 Duffy Street,",ESSENDON NORTH VIC 3041,3 Beds,1 Bath,1 Parking,N/A
,N/A,DEPOSIT TAKEN !!,"8 Hawkesbury Valley Way,",WINDSOR NSW 2756,3 Beds,1 Bath,1 Parking,N/A
,N/A,$560 pw,"27 Avery Street,",RUTHERFORD NSW 2320,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$450.00 per week,"7 Sprinter Way,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,476m²
,N/A,$600.00 per Week,"2/7a Wynyard Street,",SINGLETON NSW 2330,3 Beds,2 Baths,1 Parking,N/A
,N/A,$600.00 per Week,"9a George Street,",SINGLETON NSW 2330,2 Beds,1 Bath,− Parking,N/A
,N/A,$975 per week,"506/1 Dank Street West,",PORT MELBOURNE VIC 3207,3 Beds,1 Bath,2 Parking,N/A
,N/A,$420 Per Week,"7 Willis Street,",MORWELL VIC 3840,3 Beds,1 Bath,1 Parking,799m²
,N/A,$650 weekly,"79 Ardmillan Rd,",MOONEE PONDS VIC 3039,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,Under Application - Deposit Taken,"1302/557 Little Lonsdale St,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
,N/A,$600 p/week,"23 McCord Road,",TWO WELLS SA 5501,3 Beds,1 Bath,1 Parking,"8,000m²"
,N/A,$350 per week,"4a/20 Abbot Street,",MAITLAND NSW 2320,− 0 Beds,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$550.00,"C111/460 Victoria Street,",BRUNSWICK VIC 3056,2 Beds,1 Bath,1 Parking,N/A
,N/A,$700 per week,"57/101 Bowen Street,",SPRING HILL QLD 4000,2 Beds,2 Baths,2 Parking,N/A
,N/A,$360 Per Week,"10/20 Mantell Street,",MOONEE PONDS VIC 3039,1 Bed,1 Bath,1 Parking,N/A
,N/A,$600.00 weekly,"87/1 PILLAR STREET,",BELLBIRD NSW 2325,3 Beds,2 Baths,1 Parking,N/A
,N/A,$560 Per Week,"55 Donnelly Circuit,",SOUTH MORANG VIC 3752,4 Beds,2 Baths,2 Parking,N/A
,N/A,450 to 500,"253 SWAMP ROAD,",FRANKLIN TAS 7113,2 Beds,1 Bath,2 Parking,N/A
,N/A,$590 weekly,"16 Flinders,",EAST MAITLAND NSW 2323,3 Beds,2 Baths,2 Parking,N/A
,N/A,$650 per week,"2/20 Abbot Street,",MAITLAND NSW 2320,3 Beds,2 Baths,1 Parking,144m²
,N/A,$660 pw,"45 Footwall Drive,",GILLIESTON HEIGHTS NSW 2321,4 Beds,2 Baths,2 Parking,N/A
,N/A,$470 pw,"45a Footwall Drive,",GILLIESTON HEIGHTS NSW 2321,2 Beds,1 Bath,− Parking,N/A
,N/A,$650.00 Per Week,"6 Lansdowne View,",BRIDGETOWN WA 6255,4 Beds,2 Baths,− Parking,"20,500m²"
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,Under Application,"133 Nelson Rd,",BOX HILL NORTH VIC 3129,3 Beds,1 Bath,2 Parking,N/A
,N/A,$685 per week,"202/74 Pascoe Vale Road,",MOONEE PONDS VIC 3039,2 Beds,2 Baths,1 Parking,N/A
,N/A,$580 Per Week,"1004/167 Alfred Street,",FORTITUDE VALLEY QLD 4006,1 Bed,1 Bath,1 Parking,N/A
,N/A,$520 per week,"5/20 Abbot Street,",MAITLAND NSW 2320,2 Beds,1 Bath,2 Parking,N/A
,N/A,$650 per week,"3/20 Abbot Street,",MAITLAND NSW 2320,3 Beds,2 Baths,1 Parking,158m²
,N/A,$520 per week,"4/20 Abbot Street,",MAITLAND NSW 2320,2 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$650.00,"4/88A Cooper St,",ESSENDON VIC 3040,2 Beds,1 Bath,1 Parking,N/A
,N/A,$540.00 per week,"4 Lemon Myrtle Lane,",RIPLEY QLD 4306,4 Beds,2 Baths,1 Parking,N/A
,N/A,$440,"9a Citrine Street,",RUTHERFORD NSW 2320,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$430 per week,"26/37 Phillips Street,",SPRING HILL QLD 4000,1 Bed,1 Bath,1 Parking,N/A
,N/A,$400.00,"2/1 Collins Street,",ESSENDON VIC 3040,1 Bed,1 Bath,1 Parking,N/A
,N/A,$500 Per Week,"44 Kalingo Street,",BELLBIRD NSW 2325,3 Beds,1 Bath,3 Parking,N/A
,N/A,$595 Per Week,"13 Font Hill Drive,",FARLEY NSW 2320,3 Beds,2 Baths,1 Parking,N/A
,N/A,$500 Per Week,"13A Font Hill Drive,",FARLEY NSW 2320,2 Beds,1 Bath,1 Parking,N/A
,N/A,$740 per week,"1/8 Kelly Street,",CHADSTONE VIC 3148,3 Beds,2 Baths,1 Parking,N/A
,N/A,$470 weekly,"4A Gallant Pl,",LOCHINVAR NSW 2321,2 Beds,1 Bath,1 Parking,N/A
,N/A,$850.00,"20 Napier Crescent,",ESSENDON VIC 3040,4 Beds,2 Baths,2 Parking,N/A
,N/A,$800 weekly,"10 Tramore Esplanade,",CHISHOLM NSW 2322,4 Beds,2 Baths,2 Parking,N/A
